datetime,HVAC
08/24/22 0:00,-0.04146186
08/24/22 1:00,0.03627788
08/24/22 2:00,-0.069535814
08/24/22 3:00,0.044005997
08/24/22 4:00,0.04380218
08/24/22 5:00,-0.15041512
08/24/22 6:00,0.017104106
08/24/22 7:00,-0.041190952
08/24/22 8:00,0.07015935
08/24/22 9:00,0.08735308
08/24/22 10:00,-0.026689596
08/24/22 11:00,-0.002416391
08/24/22 12:00,0.0015521348
08/24/22 13:00,0.28454632
08/24/22 14:00,0.26610306
08/24/22 15:00,0.37203237
08/24/22 16:00,0.018585157
08/24/22 17:00,0.22395477
08/24/22 18:00,0.34715542
08/24/22 19:00,0.295408
08/24/22 20:00,0.31223342
08/24/22 21:00,-0.10357397
08/24/22 22:00,-0.0021084782
08/24/22 23:00,0.08784307
