datetime,HVAC
05/18/22 0:00,1.159076
05/18/22 1:00,1.2534962
05/18/22 2:00,1.4086661
05/18/22 3:00,1.5368772
05/18/22 4:00,1.3584206
05/18/22 5:00,1.702103
05/18/22 6:00,1.900945
05/18/22 7:00,1.811219
05/18/22 8:00,1.1587644
05/18/22 9:00,0.6217736
05/18/22 10:00,0.6327286
05/18/22 11:00,-0.01611469
05/18/22 12:00,0.21710528
05/18/22 13:00,-0.0071190074
05/18/22 14:00,-0.0045919167
05/18/22 15:00,-0.0061844196
05/18/22 16:00,0.02188982
05/18/22 17:00,-0.08937874
05/18/22 18:00,-0.031747565
05/18/22 19:00,-0.044154838
05/18/22 20:00,-0.0023503639
05/18/22 21:00,-0.05395755
05/18/22 22:00,0.8253957
05/18/22 23:00,0.72798705
