datetime,Net_Total,HVAC
04/05/22 0:00,1.0824000000000087,0.56413203
04/05/22 1:00,1.0138999999999943,0.7646055
04/05/22 2:00,1.1193000000000028,0.81791496
04/05/22 3:00,1.1531999999999971,0.8324368
04/05/22 4:00,1.4246999999999972,0.9622954
04/05/22 5:00,1.8694000000000088,0.8963594
04/05/22 6:00,4.612399999999994,1.0550318
04/05/22 7:00,4.812,0.8096743
04/05/22 8:00,1.6511999999999971,0.8654214
04/05/22 9:00,1.2897000000000116,0.4831187
04/05/22 10:00,1.2603999999999942,0.23430236
04/05/22 11:00,0.6666999999999971,0.21278757
04/05/22 12:00,0.5881999999999971,0.041017503
04/05/22 13:00,1.0269000000000088,-0.0045930273
04/05/22 14:00,0.5245,-0.004095845
04/05/22 15:00,0.5243999999999942,-0.003991159
04/05/22 16:00,1.027,0.012757
04/05/22 17:00,0.5244000000000087,0.0006172154
04/05/22 18:00,2.337,0.0003617853
04/05/22 19:00,1.0290999999999912,0.20524983
04/05/22 20:00,0.7868000000000029,0.0074282214
04/05/22 21:00,0.787,0.027210737
04/05/22 22:00,0.524,0.0670027
04/05/22 23:00,0.525,0.09902123
