datetime,HVAC
05/18/22 0:00,0.25842142
05/18/22 1:00,0.6207434
05/18/22 2:00,0.5609695
05/18/22 3:00,0.7931287
05/18/22 4:00,0.723781
05/18/22 5:00,0.6753504
05/18/22 6:00,0.8885024
05/18/22 7:00,0.8344487
05/18/22 8:00,0.43011338
05/18/22 9:00,0.31585944
05/18/22 10:00,0.095688
05/18/22 11:00,0.006548265
05/18/22 12:00,-0.0071445704
05/18/22 13:00,0.009788573
05/18/22 14:00,-0.0015792772
05/18/22 15:00,-0.004416894
05/18/22 16:00,0.0033240914
05/18/22 17:00,0.0014735088
05/18/22 18:00,0.0061953664
05/18/22 19:00,0.0028376877
05/18/22 20:00,0.004731454
05/18/22 21:00,-0.0012016222
05/18/22 22:00,-0.0027485355
05/18/22 23:00,0.11542245
