datetime,HVAC
04/05/22 0:00,0.56413203
04/05/22 1:00,0.7646055
04/05/22 2:00,0.81791496
04/05/22 3:00,0.8324368
04/05/22 4:00,0.9622954
04/05/22 5:00,0.8963594
04/05/22 6:00,1.0550318
04/05/22 7:00,0.8096743
04/05/22 8:00,0.8654214
04/05/22 9:00,0.4831187
04/05/22 10:00,0.23430236
04/05/22 11:00,0.21278757
04/05/22 12:00,0.041017503
04/05/22 13:00,-0.0045930273
04/05/22 14:00,-0.004095845
04/05/22 15:00,-0.003991159
04/05/22 16:00,0.012757
04/05/22 17:00,0.0006172154
04/05/22 18:00,0.0003617853
04/05/22 19:00,0.20524983
04/05/22 20:00,0.0074282214
04/05/22 21:00,0.027210737
04/05/22 22:00,0.0670027
04/05/22 23:00,0.09902123
