datetime,Net_Total,UnControlAble_load,HVAC,WaterHeter,Dishwasher
09/08/22 0:00,0.5245,0.5245,0.0,0.0,0.0
09/08/22 1:00,0.5995,0.27033883285522464,0.32916117,0.0,0.0
09/08/22 2:00,0.8875,0.26627833843231197,0.62122166,0.0,0.0
09/08/22 3:00,1.0185999999999986,0.26635153398513656,0.75224847,0.0,0.0
09/08/22 4:00,1.3425999999999985,0.5333643675804123,0.80923563,0.0,0.0
09/08/22 5:00,1.24,0.5260977649688721,0.71390224,0.0,0.0
09/08/22 6:00,4.703300000000003,3.9337174900054963,0.7695825,0.0,0.0
09/08/22 7:00,4.732700000000005,4.032616982650762,0.700083,0.0,0.0
09/08/22 8:00,1.365199999999997,0.8086730410575838,0.55652696,0.0,0.0
09/08/22 9:00,1.2630999999999912,0.7985063808917912,0.46459362,0.0,0.0
09/08/22 10:00,1.1371000000000058,1.032517012274271,0.10458299,0.0,0.0
09/08/22 11:00,0.5243999999999942,0.5243999999999942,0.0,0.0,0.0
09/08/22 12:00,0.5245,0.5210673524420708,0.0034326476,0.0,0.0
09/08/22 13:00,1.0282000000000115,1.0278515131497405,0.00034848685,0.0,0.0
09/08/22 14:00,0.5245,0.5245,0.0,0.0,0.0
09/08/22 15:00,0.5243999999999942,0.5243999999999942,0.0,0.0,0.0
09/08/22 16:00,1.027,1.027,0.0,0.0,0.0
09/08/22 17:00,0.5243999999999942,0.5044643064081611,0.019935694,0.0,0.0
09/08/22 18:00,2.3395,2.3395,0.0,0.0,0.0
09/08/22 19:00,0.9003000000000029,0.7742533573389082,0.12604664,0.0,0.0
09/08/22 20:00,0.9011000000000058,0.7700427077770291,0.13105729,0.0,0.0
09/08/22 21:00,0.7866999999999971,0.7866999999999971,0.0,0.0,0.0
09/08/22 22:00,0.5245,0.5162660942301154,0.008233906,0.0,0.0
09/08/22 23:00,0.5243999999999942,0.5174527736432792,0.0069472264,0.0,0.0
