datetime,Net_Total,HVAC
09/08/22 0:00,0.808800000000003,0.40967005
09/08/22 1:00,0.833,0.6314038
09/08/22 2:00,1.3384000000000014,0.8606552
09/08/22 3:00,0.9135999999999985,0.685498
09/08/22 4:00,1.3035,0.9133923
09/08/22 5:00,1.3325999999999985,0.9322823
09/08/22 6:00,4.3095,0.84821
09/08/22 7:00,3.580800000000003,0.76640975
09/08/22 8:00,1.3379000000000014,0.7552601
09/08/22 9:00,1.4918999999999942,0.54781187
09/08/22 10:00,0.6551000000000058,0.23331359
09/08/22 11:00,0.5218000000000029,0.104658045
09/08/22 12:00,0.7306999999999971,-0.0030632652
09/08/22 13:00,0.40709999999999125,-0.009808458
09/08/22 14:00,0.7308000000000029,0.0037210616
09/08/22 15:00,0.407,-0.0021120608
09/08/22 16:00,0.7308000000000029,-0.012596015
09/08/22 17:00,0.407,-0.0025681406
09/08/22 18:00,1.857,-0.014304433
09/08/22 19:00,0.6106000000000058,0.025369003
09/08/22 20:00,0.6105,-0.015466109
09/08/22 21:00,0.6105999999999913,0.0046034474
09/08/22 22:00,0.407,-0.009185712
09/08/22 23:00,0.407,0.025582783
