datetime,Net_Total,HVAC
04/05/22 0:00,1.0641999999999971,0.6340743
04/05/22 1:00,0.9779000000000088,0.7618644
04/05/22 2:00,1.4697999999999884,0.91995394
04/05/22 3:00,1.0605,0.9152889
04/05/22 4:00,1.4704000000000088,1.0866358
04/05/22 5:00,1.4565999999999912,1.0196755
04/05/22 6:00,4.590200000000012,1.1282415
04/05/22 7:00,3.803699999999997,0.9584417
04/05/22 8:00,1.592,1.0256442
04/05/22 9:00,1.6026999999999971,0.7538645
04/05/22 10:00,0.7636000000000058,0.31190366
04/05/22 11:00,0.6588999999999942,0.24017999
04/05/22 12:00,0.7295,0.022140667
04/05/22 13:00,0.407,6.149709e-05
04/05/22 14:00,0.7296000000000058,-0.019264057
04/05/22 15:00,0.407,0.013102278
04/05/22 16:00,0.732,0.009505792
04/05/22 17:00,0.40709999999999125,0.0071026944
04/05/22 18:00,1.855800000000003,0.024638496
04/05/22 19:00,0.6105,0.0099347085
04/05/22 20:00,0.6106000000000058,-0.0005550757
04/05/22 21:00,0.6105,-0.0041959137
04/05/22 22:00,0.407,0.016912505
04/05/22 23:00,0.40709999999999125,-0.0013923645
