datetime,Net_Total,UnControlAble_load,HVAC,WaterHeter,Dishwasher
09/08/22 0:00,1.702,0.39971802425384517,1.302282,0.0,0.0
09/08/22 1:00,1.777199999999997,0.09476806373595892,1.6824319,0.0,0.0
09/08/22 2:00,1.8441999999999972,0.35069523735046104,1.4935048,0.0,0.0
09/08/22 3:00,2.1425,0.08355863571166999,2.0589414,0.0,0.0
09/08/22 4:00,2.552300000000003,0.22971990089416794,2.32258,0.0,0.0
09/08/22 5:00,2.5735,0.34962876892089856,2.2238712,0.0,0.0
09/08/22 6:00,2.5651999999999973,0.2802464057922336,2.2849536,0.0,0.0
09/08/22 7:00,2.623900000000009,0.5034080184936611,2.120492,0.0,0.0
09/08/22 8:00,5.390699999999997,3.433222430419919,1.9574776,0.0,0.0
09/08/22 9:00,3.078,1.8233467845916747,1.2546532,0.0,0.0
09/08/22 10:00,1.148399999999994,0.316687217617029,0.8317128,0.0,0.0
09/08/22 11:00,0.5778000000000029,0.33062317399978924,0.24717683,0.0,0.0
09/08/22 12:00,0.28819999999999707,0.254892864894864,0.033307135,0.0,0.0
09/08/22 13:00,0.28819999999999707,0.28819999999999707,0.0,0.0,0.0
09/08/22 14:00,0.28820000000001167,0.28820000000001167,0.0,0.0,0.0
09/08/22 15:00,0.28819999999999707,0.2557805121660203,0.032419488,0.0,0.0
09/08/22 16:00,0.28819999999999707,0.28819999999999707,0.0,0.0,0.0
09/08/22 17:00,1.730699999999997,1.6802185241103142,0.050481476,0.0,0.0
09/08/22 18:00,1.777,1.777,0.0,0.0,0.0
09/08/22 19:00,3.4148000000000027,3.3539604810953167,0.06083952,0.0,0.0
09/08/22 20:00,0.4323000000000029,0.3686388270139723,0.06366117,0.0,0.0
09/08/22 21:00,0.4323000000000029,0.4187341188222199,0.013565881,0.0,0.0
09/08/22 22:00,0.28819999999999707,0.28819999999999707,0.0,0.0,0.0
09/08/22 23:00,0.28819999999999707,0.2241052330255479,0.06409477,0.0,0.0
