datetime,HVAC
08/24/22 0:00,-0.008004144
08/24/22 1:00,-0.030218892
08/24/22 2:00,-0.031832874
08/24/22 3:00,0.0055256067
08/24/22 4:00,-0.042927273
08/24/22 5:00,-0.046138257
08/24/22 6:00,-0.104370914
08/24/22 7:00,0.14517388
08/24/22 8:00,0.1355178
08/24/22 9:00,0.017731832
08/24/22 10:00,0.004962474
08/24/22 11:00,-0.0007843338
08/24/22 12:00,-0.0048597716
08/24/22 13:00,0.030772805
08/24/22 14:00,0.23561066
08/24/22 15:00,0.57431585
08/24/22 16:00,0.6316673
08/24/22 17:00,0.6501154
08/24/22 18:00,0.5901118
08/24/22 19:00,0.58134586
08/24/22 20:00,0.24964063
08/24/22 21:00,0.045433268
08/24/22 22:00,-0.014956772
08/24/22 23:00,-0.029570214
