datetime,HVAC
09/10/22 0:00,-0.044267848
09/10/22 1:00,-0.058567554
09/10/22 2:00,0.5711224
09/10/22 3:00,1.1475801
09/10/22 4:00,1.2381574
09/10/22 5:00,1.1496252
09/10/22 6:00,1.3636239
09/10/22 7:00,1.056744
09/10/22 8:00,1.2716315
09/10/22 9:00,0.249996
09/10/22 10:00,0.09256957
09/10/22 11:00,0.056736857
09/10/22 12:00,0.03054522
09/10/22 13:00,-0.020180449
09/10/22 14:00,0.056240983
09/10/22 15:00,0.06270823
09/10/22 16:00,0.45791942
09/10/22 17:00,0.72775257
09/10/22 18:00,0.7087774
09/10/22 19:00,0.55830985
09/10/22 20:00,0.23836544
09/10/22 21:00,0.029206328
09/10/22 22:00,-0.03618623
09/10/22 23:00,-0.04820873
