datetime,HVAC
05/18/22 0:00,1.162936
05/18/22 1:00,1.5801389
05/18/22 2:00,1.7274582
05/18/22 3:00,1.877378
05/18/22 4:00,1.2079343
05/18/22 5:00,2.106046
05/18/22 6:00,1.9248848
05/18/22 7:00,2.1073246
05/18/22 8:00,1.2484083
05/18/22 9:00,0.8170209
05/18/22 10:00,0.29764965
05/18/22 11:00,0.16963868
05/18/22 12:00,0.00036693737
05/18/22 13:00,0.0053517446
05/18/22 14:00,-0.008007344
05/18/22 15:00,0.0035021761
05/18/22 16:00,-0.009359043
05/18/22 17:00,-0.023863263
05/18/22 18:00,-0.038193323
05/18/22 19:00,-0.037199453
05/18/22 20:00,-0.010205541
05/18/22 21:00,0.033878557
05/18/22 22:00,0.23275061
05/18/22 23:00,0.7878966
