datetime,Net_Total,UnControlAble_load,ControlAble_load,HVAC,WaterHeter,Dishwasher
05/15/22 0:00,0.5245,0.5137091453075409,0.010790854692459106,0.010790855,0.0,0.0
05/15/22 1:00,0.2621999999999971,0.26084984303712555,0.0013501569628715515,0.001350157,0.0,0.0
05/15/22 2:00,0.2622000000000044,0.2622000000000044,0.0,0.0,0.0,0.0
05/15/22 3:00,0.6590999999999986,0.25330147538184977,0.4057985246181488,0.40579852,0.0,0.0
05/15/22 4:00,1.020199999999997,0.5304892816066713,0.4897107183933258,0.48971072,0.0,0.0
05/15/22 5:00,1.0230999999999986,0.510485511398314,0.5126144886016846,0.5126145,0.0,0.0
05/15/22 6:00,4.433700000000004,3.890572940063481,0.5431270599365234,0.54312706,0.0,0.0
05/15/22 7:00,4.6179000000000014,4.067638979339601,0.5502610206604004,0.550261,0.0,0.0
05/15/22 8:00,0.7873999999999942,0.7873999999999942,0.0,0.0,0.0,0.0
05/15/22 9:00,0.8798000000000029,0.8749216131448775,0.004878386855125427,0.004878387,0.0,0.0
05/15/22 10:00,1.0256999999999972,1.0256999999999972,0.0,0.0,0.0,0.0
05/15/22 11:00,0.5245,0.5169469199031591,0.0075530800968408585,0.00755308,0.0,0.0
05/15/22 12:00,0.5244000000000087,0.5244000000000087,0.0,0.0,0.0,0.0
05/15/22 13:00,1.027,1.0225562809482216,0.0044437190517783165,0.004443719,0.0,0.0
05/15/22 14:00,0.5245,0.5245,0.0,0.0,0.0,0.0
05/15/22 15:00,0.5243999999999942,0.5220691640913429,0.002330835908651352,0.002330836,0.0,0.0
05/15/22 16:00,1.400300000000003,1.017775450038913,0.3825245499610901,0.38252455,0.0,0.0
05/15/22 17:00,0.887,0.6206843311786652,0.26631566882133484,0.26631567,0.0,0.0
05/15/22 18:00,2.777,2.2675699491500856,0.5094300508499146,0.50943005,0.0,0.0
05/15/22 19:00,1.2475,0.7156422710418702,0.5318577289581299,0.5318577,0.0,0.0
05/15/22 20:00,1.153699999999997,0.8664769589424104,0.28722304105758667,0.28722304,0.0,0.0
05/15/22 21:00,0.9003999999999942,0.7286802999019565,0.17171970009803772,0.1717197,0.0,0.0
05/15/22 22:00,0.5245,0.5198732341527939,0.004626765847206116,0.004626766,0.0,0.0
05/15/22 23:00,0.5245,0.5146252491399645,0.00987475086003542,0.009874751,0.0,0.0
