datetime,Net_Total,UnControlAble_load,ControlAble_load,HVAC,WaterHeter,Dishwasher
05/15/22 0:00,0.4125,0.3603267431259155,0.05217325687408447,0.052173257,0.0,0.0
05/15/22 1:00,0.20619999999999708,0.13093022639751142,0.07526977360248566,0.07526977,0.0,0.0
05/15/22 2:00,0.52,0.52,0.0,0.0,0.0,0.0
05/15/22 3:00,3.0817000000000117,0.12776866836549017,2.9539313316345215,2.9539313,0.0,0.0
05/15/22 4:00,3.0880999999999914,0.4420752960204992,2.646024703979492,2.6460247,0.0,0.0
05/15/22 5:00,3.0911000000000057,0.32201173171997644,2.7690882682800293,2.7690883,0.0,0.0
05/15/22 6:00,6.9513000000000025,4.142805908966067,2.8084940910339355,2.808494,0.0,0.0
05/15/22 7:00,7.0373999999999945,4.219874851608271,2.8175251483917236,2.8175251,0.0,0.0
05/15/22 8:00,1.757,0.6955735988616942,1.0614264011383057,1.0614264,0.0,0.0
05/15/22 9:00,0.945,0.945,0.0,0.0,0.0,0.0
05/15/22 10:00,0.412,0.412,0.0,0.0,0.0,0.0
05/15/22 11:00,0.739,0.7297606840133667,0.0092393159866333,0.009239316,0.0,0.0
05/15/22 12:00,0.737,0.7319247129261494,0.005075287073850632,0.005075287,0.0,0.0
05/15/22 13:00,0.413,0.4124098804891109,0.0005901195108890533,0.0005901195,0.0,0.0
05/15/22 14:00,0.737,0.737,0.0,0.0,0.0,0.0
05/15/22 15:00,0.413,0.40639756369590757,0.006602436304092407,0.0066024363,0.0,0.0
05/15/22 16:00,0.738,0.6401614864468574,0.09783851355314255,0.09783851,0.0,0.0
05/15/22 17:00,0.413,0.413,0.0,0.0,0.0,0.0
05/15/22 18:00,2.766,2.4393620762825012,0.3266379237174988,0.32663792,0.0,0.0
05/15/22 19:00,1.265,0.5303002142906188,0.7346997857093811,0.7346998,0.0,0.0
05/15/22 20:00,0.823,0.6673288803100585,0.1556711196899414,0.15567112,0.0,0.0
05/15/22 21:00,0.619,0.5901646102368832,0.028835389763116837,0.02883539,0.0,0.0
05/15/22 22:00,0.412,0.40584790658950803,0.006152093410491943,0.0061520934,0.0,0.0
05/15/22 23:00,0.413,0.41080568480491636,0.002194315195083618,0.0021943152,0.0,0.0
