datetime,HVAC
09/10/22 0:00,0.008359313
09/10/22 1:00,-0.048973665
09/10/22 2:00,0.015920416
09/10/22 3:00,0.5499655
09/10/22 4:00,0.9987849
09/10/22 5:00,0.938339
09/10/22 6:00,0.9491951
09/10/22 7:00,0.8237579
09/10/22 8:00,0.8857008
09/10/22 9:00,0.010836616
09/10/22 10:00,0.02486559
09/10/22 11:00,0.029142648
09/10/22 12:00,-0.022146877
09/10/22 13:00,-0.020801079
09/10/22 14:00,1.139214
09/10/22 15:00,1.8478218
09/10/22 16:00,1.7691516
09/10/22 17:00,2.2384071
09/10/22 18:00,2.1857255
09/10/22 19:00,2.3253982
09/10/22 20:00,1.4443723
09/10/22 21:00,-0.09114358
09/10/22 22:00,0.033637285
09/10/22 23:00,0.054351296
