datetime,Net_Total,UnControlAble_load,HVAC,WaterHeter,Dishwasher
09/08/22 0:00,1.022,0.40150348854064943,0.6204965,0.0,0.0
09/08/22 1:00,1.204899999999994,0.30064800729750996,0.904252,0.0,0.0
09/08/22 2:00,1.0754000000000015,0.1515179924011245,0.923882,0.0,0.0
09/08/22 3:00,1.5585,0.5251906595230103,1.0333093,0.0,0.0
09/08/22 4:00,1.5689000000000015,0.21042634143829497,1.3584737,0.0,0.0
09/08/22 5:00,1.582,0.35337398719787605,1.228626,0.0,0.0
09/08/22 6:00,4.831099999999998,3.3334392438888534,1.4976608,0.0,0.0
09/08/22 7:00,4.441200000000005,3.1212608634948777,1.3199391,0.0,0.0
09/08/22 8:00,1.3918999999999941,0.5008550256729067,0.891045,0.0,0.0
09/08/22 9:00,1.4411000000000058,0.5020858632087766,0.93901414,0.0,0.0
09/08/22 10:00,0.7146999999999971,0.3051877781867952,0.40951222,0.0,0.0
09/08/22 11:00,0.3856999999999971,0.2717572949051828,0.113942705,0.0,0.0
09/08/22 12:00,0.5868000000000029,0.5206950887322455,0.06610491,0.0,0.0
09/08/22 13:00,0.223,0.223,0.0,0.0,0.0
09/08/22 14:00,0.5868000000000029,0.5868000000000029,0.0,0.0,0.0
09/08/22 15:00,0.223,0.14828045922517777,0.07471954,0.0,0.0
09/08/22 16:00,0.5868000000000029,0.5868000000000029,0.0,0.0,0.0
09/08/22 17:00,0.223,0.223,0.0,0.0,0.0
09/08/22 18:00,1.914199999999997,1.8733175615787476,0.04088244,0.0,0.0
09/08/22 19:00,0.3345,0.31023543898761274,0.024264561,0.0,0.0
09/08/22 20:00,0.3345999999999913,0.3345999999999913,0.0,0.0,0.0
09/08/22 21:00,0.3345,0.3021518402993679,0.03234816,0.0,0.0
09/08/22 22:00,0.223,0.18108127522468567,0.041918725,0.0,0.0
09/08/22 23:00,0.223,0.223,0.0,0.0,0.0
