datetime,Net_Total,HVAC
09/08/22 0:00,1.1029000000000015,0.7846785
09/08/22 1:00,1.0913000000000028,0.86348385
09/08/22 2:00,1.1325,0.97636735
09/08/22 3:00,1.2325,0.98787737
09/08/22 4:00,1.5634000000000015,1.1680483
09/08/22 5:00,1.623,1.4312625
09/08/22 6:00,1.480199999999997,1.0729172
09/08/22 7:00,1.587699999999997,1.0858357
09/08/22 8:00,4.581600000000006,0.9896551
09/08/22 9:00,2.852800000000003,0.96201986
09/08/22 10:00,0.6521999999999971,0.256398
09/08/22 11:00,0.4620999999999913,0.030075558
09/08/22 12:00,0.3011000000000058,0.015057896
09/08/22 13:00,0.3011000000000058,-0.024305202
09/08/22 14:00,0.30109999999999126,-0.014965311
09/08/22 15:00,0.3011000000000058,0.030857317
09/08/22 16:00,0.8923000000000029,0.0038987417
09/08/22 17:00,1.0310999999999912,-0.08313082
09/08/22 18:00,2.237300000000003,0.0069295308
09/08/22 19:00,3.420399999999994,-0.09488499
09/08/22 20:00,0.45170000000001165,-0.004591141
09/08/22 21:00,0.4515999999999913,-0.006357342
09/08/22 22:00,0.3011000000000058,0.003307581
09/08/22 23:00,0.30109999999999126,-0.070402354
