datetime,Net_Total,UnControlAble_load,ControlAble_load,HVAC,WaterHeter,Dishwasher
05/15/22 0:00,0.5863000000000029,0.5863000000000029,0.0,0.0,0.0,0.0
05/15/22 1:00,0.29309999999999853,0.17217043844461294,0.12092956155538559,0.12092956,0.0,0.0
05/15/22 2:00,0.29309999999999853,0.26371444818973394,0.029385551810264587,0.029385552,0.0,0.0
05/15/22 3:00,1.2821000000000058,0.2818901916503964,1.0002098083496094,1.0002098,0.0,0.0
05/15/22 4:00,1.623,0.7436800937652588,0.8793199062347412,0.8793199,0.0,0.0
05/15/22 5:00,1.7155999999999914,0.6553957324981603,1.060204267501831,1.0602043,0.0,0.0
05/15/22 6:00,1.965,0.9812442326545716,0.9837557673454285,0.98375577,0.0,0.0
05/15/22 7:00,1.9007000000000116,0.6651712924957391,1.2355287075042725,1.2355287,0.0,0.0
05/15/22 8:00,4.2312999999999885,3.9635533726692085,0.26774662733078003,0.26774663,0.0,0.0
05/15/22 9:00,1.7083000000000028,1.7083000000000028,0.0,0.0,0.0,0.0
05/15/22 10:00,0.5863000000000029,0.5118976229906111,0.07440237700939178,0.07440238,0.0,0.0
05/15/22 11:00,0.5861999999999971,0.5409577500343293,0.045242249965667725,0.04524225,0.0,0.0
05/15/22 12:00,0.5863000000000029,0.5863000000000029,0.0,0.0,0.0,0.0
05/15/22 13:00,0.5863000000000029,0.5863000000000029,0.0,0.0,0.0,0.0
05/15/22 14:00,0.5863000000000029,0.5863000000000029,0.0,0.0,0.0,0.0
05/15/22 15:00,0.5862999999999884,0.5862999999999884,0.0,0.0,0.0,0.0
05/15/22 16:00,0.5862000000000116,0.5353047710180399,0.05089522898197174,0.05089523,0.0,0.0
05/15/22 17:00,1.2987999999999884,1.2987999999999884,0.0,0.0,0.0,0.0
05/15/22 18:00,2.528100000000006,2.315033496594435,0.21306650340557098,0.2130665,0.0,0.0
05/15/22 19:00,3.883199999999997,3.40350202746391,0.47969797253608704,0.47969797,0.0,0.0
05/15/22 20:00,1.073699999999997,0.7699988376617402,0.30370116233825684,0.30370116,0.0,0.0
05/15/22 21:00,1.0606000000000058,1.016688729202753,0.043911270797252655,0.04391127,0.0,0.0
05/15/22 22:00,0.5863000000000029,0.48536696975231464,0.1009330302476883,0.10093303,0.0,0.0
05/15/22 23:00,0.5861999999999971,0.5861999999999971,0.0,0.0,0.0,0.0
