datetime,Net_Total,UnControlAble_load,ControlAble_load,HVAC,WaterHeter,Dishwasher
05/15/22 0:00,0.407,0.403350783156231,0.0036492168437689543,0.0036492168,0.0,0.0
05/15/22 1:00,0.2035,0.2035,0.0,0.0,0.0,0.0
05/15/22 2:00,0.2035,0.2035,0.0,0.0,0.0,0.0
05/15/22 3:00,1.1395,0.5076395649909973,0.6318604350090027,0.63186044,0.0,0.0
05/15/22 4:00,0.9825999999999986,0.424689200019835,0.5579107999801636,0.5579108,0.0,0.0
05/15/22 5:00,0.9826000000000058,0.4040005470275937,0.5785994529724121,0.57859945,0.0,0.0
05/15/22 6:00,4.098299999999996,3.452739556598659,0.6455604434013367,0.64556044,0.0,0.0
05/15/22 7:00,3.447800000000003,2.816371937084201,0.631428062915802,0.63142806,0.0,0.0
05/15/22 8:00,0.858,0.6101003037691116,0.24789969623088837,0.2478997,0.0,0.0
05/15/22 9:00,0.9355,0.9276507742255926,0.007849225774407387,0.007849226,0.0,0.0
05/15/22 10:00,0.4070999999999985,0.4070999999999985,0.0,0.0,0.0,0.0
05/15/22 11:00,0.407,0.407,0.0,0.0,0.0,0.0
05/15/22 12:00,0.7308000000000029,0.7308000000000029,0.0,0.0,0.0,0.0
05/15/22 13:00,0.407,0.407,0.0,0.0,0.0,0.0
05/15/22 14:00,0.7295,0.7295,0.0,0.0,0.0,0.0
05/15/22 15:00,0.4070999999999985,0.4070999999999985,0.0,0.0,0.0,0.0
05/15/22 16:00,0.7306999999999971,0.7306999999999971,0.0,0.0,0.0,0.0
05/15/22 17:00,0.4070999999999985,0.4070999999999985,0.0,0.0,0.0,0.0
05/15/22 18:00,2.108699999999997,1.8163403200626345,0.29235967993736267,0.29235968,0.0,0.0
05/15/22 19:00,0.8856000000000058,0.60521265802384,0.28038734197616577,0.28038734,0.0,0.0
05/15/22 20:00,0.8721000000000059,0.5887228294372617,0.28337717056274414,0.28337717,0.0,0.0
05/15/22 21:00,0.6105,0.6105,0.0,0.0,0.0,0.0
05/15/22 22:00,0.407,0.407,0.0,0.0,0.0,0.0
05/15/22 23:00,0.40709999999999125,0.40709999999999125,0.0,0.0,0.0,0.0
