datetime,HVAC
08/24/22 0:00,-0.013805404
08/24/22 1:00,-0.054295383
08/24/22 2:00,0.08659035
08/24/22 3:00,0.36430436
08/24/22 4:00,0.53487885
08/24/22 5:00,0.4233946
08/24/22 6:00,0.75257653
08/24/22 7:00,0.37962487
08/24/22 8:00,0.24795586
08/24/22 9:00,0.019151166
08/24/22 10:00,-0.05539812
08/24/22 11:00,-0.007872434
08/24/22 12:00,0.0044287294
08/24/22 13:00,-0.05949666
08/24/22 14:00,-0.006391458
08/24/22 15:00,0.056405894
08/24/22 16:00,0.50763464
08/24/22 17:00,0.5912734
08/24/22 18:00,0.90068436
08/24/22 19:00,0.6021378
08/24/22 20:00,0.3452204
08/24/22 21:00,0.4558336
08/24/22 22:00,0.04527686
08/24/22 23:00,-0.021859454
