datetime,HVAC
08/24/22 0:00,0.044898983
08/24/22 1:00,-0.04779698
08/24/22 2:00,-0.039605163
08/24/22 3:00,-0.04840575
08/24/22 4:00,-0.06644659
08/24/22 5:00,-0.19610815
08/24/22 6:00,0.10416439
08/24/22 7:00,0.25688115
08/24/22 8:00,0.21322805
08/24/22 9:00,-0.0017472915
08/24/22 10:00,-0.015264805
08/24/22 11:00,0.0075992197
08/24/22 12:00,0.009760931
08/24/22 13:00,-0.039487205
08/24/22 14:00,0.15679416
08/24/22 15:00,0.76147175
08/24/22 16:00,0.58636016
08/24/22 17:00,0.85513115
08/24/22 18:00,0.61828756
08/24/22 19:00,0.77923787
08/24/22 20:00,0.1451633
08/24/22 21:00,0.10792542
08/24/22 22:00,0.07501851
08/24/22 23:00,0.00015120953
